1,normal,799,283,295,0,55.48192035722770,24.294314381270900,31.666666666666700,33.40016688419530
4,normal,799,288,290,0,55.67316515181050,24.31438127090300,31.666666666666700,33.40641577187850
2,normal,799,290,288,0,55.75096007061920,24.301003344481600,31.666666666666700,33.388558795099000
3,normal,799,281,297,0,55.90260154809290,24.304347826087000,31.666666666666700,33.41350000377590
6,normal,799,285,293,0,55.50399578405190,24.307692307692300,31.666666666666700,33.397489498032400
7,normal,799,300,278,0,55.70215993451900,24.31103678929770,31.666666666666700,33.422387225302000
8,normal,799,288,290,0,56.67684430685830,24.31438127090300,31.666666666666700,33.40641790525240
5,normal,799,297,281,0,55.683034300750700,24.297658862876300,31.666666666666700,33.40461144935930
10,normal,799,288,290,0,55.93666286502900,24.31103678929770,31.666666666666700,33.40195419277730
9,normal,799,286,292,0,55.73884425549840,24.307692307692300,31.666666666666700,33.39748583645460
12,high,799,385,386,0,90.82045889446290,96.96655518394650,31.82274247491640,71.1006898709279
11,high,799,385,386,0,91.6559072029754,99.48829431438130,31.906354515050200,68.2043520359742
13,high,799,385,386,0,91.00011479791950,98.89297658862880,31.77257525083610,69.34817491446110
14,high,799,385,386,0,91.8446569154751,100.21070234113700,31.806020066889600,68.45184808281230
15,high,799,386,385,0,91.73966028552470,99.70903010033450,31.8561872909699,67.07391313951140
16,high,799,385,386,0,91.43891515877040,98.98327759197330,31.755852842809400,69.90335751341370
17,high,799,386,385,0,92.05969165954280,99.20735785953180,31.77257525083610,73.96358122614350
18,high,799,385,386,0,91.40360327636790,99.76923076923080,31.789297658862900,68.25117537117170
19,high,799,385,386,0,89.89892876039180,96.31772575250840,31.8561872909699,73.7629111456403
20,high,799,385,386,0,91.63048140233000,99.5551839464883,31.889632107023400,64.54547485808500
21,asymmetric,799,385,290,0,69.73910225248200,50.220735785953200,31.39846743295020,49.725440158152900
22,asymmetric,799,386,280,0,68.59280964963490,49.94648829431440,31.46484375,49.71397497877850
23,asymmetric,799,385,283,0,68.36264116994100,46.49832775919730,31.47509578544060,46.58802094947500
24,asymmetric,799,385,278,0,68.24967615869820,50.130434782608700,31.485943775100400,52.381786809253400
25,asymmetric,799,385,291,0,69.67515534724760,51.27759197324420,31.42578125,45.311510334888900
26,asymmetric,799,386,298,0,68.09065328899340,47.1438127090301,31.34980988593160,43.464096395574500
27,asymmetric,799,386,284,0,69.64197798554340,51.77591973244150,31.412213740458000,50.24834291672150
28,asymmetric,799,386,289,0,69.350722918773,49.69565217391310,31.442307692307700,44.07357760832450
30,asymmetric,799,386,287,0,69.03173997183630,50.137123745819400,31.434108527131800,48.37767311312970
29,asymmetric,799,386,289,0,69.87667197137810,52.2876254180602,31.361867704280200,47.26482787618050